Time [sec] - Plot 0	Current [mA] - Plot 0
8857	7,46541
8858	7,46588
8859	7,46636
8860	7,46683
8861	7,4673
8862	7,46777
8863	7,46824
8864	7,46872
8865	7,46919
8866	7,46966
8867	7,47013
8868	7,47061
8869	7,47108
8870	7,47155
8871	7,47202
8872	7,4725
8873	7,47297
8874	7,47344
8875	7,47391
8876	7,47438
8877	7,47486
8878	7,47533
8879	7,4758
8880	7,47627
8881	7,47674
8882	7,47722
8883	7,47769
8884	7,47816
8885	7,47863
8886	7,4791
8887	7,47958
8888	7,48005
8889	7,48052
8890	7,48099
8891	7,48146
8892	7,48194
8893	7,48241
8894	7,48288
8895	7,48335
8896	7,48382
8897	7,48429
8898	7,48477
8899	7,48524
8900	7,48571
8901	7,48618
8902	7,48665
8903	7,48712
8904	7,4876
8905	7,48807
8906	7,48854
8907	7,48901
8908	7,48948
8909	7,48995
8910	7,49043
8911	7,4909
8912	7,49137
8913	7,49184
8914	7,49231
8915	7,49278
8916	7,49325
8917	7,49372
8918	7,4942
8919	7,49467
8920	7,49514
8921	7,49561
8922	7,49608
8923	7,49655
8924	7,49702
8925	7,49749
8926	7,49797
8927	7,49844
8928	7,49891
8929	7,49938
8930	7,49985
8931	7,50032
8932	7,50079
8933	7,50126
8934	7,50173
8935	7,50221
8936	7,50268
8937	7,50315
8938	7,50362
8939	7,50409
8940	7,50456
8941	7,50503
8942	7,5055
8943	7,50597
8944	7,50644
8945	7,50691
8946	7,50738
8947	7,50786
8948	7,50833
8949	7,5088
8950	7,50927
8951	7,50974
8952	7,51021
8953	7,51068
8954	7,51115
8955	7,51162
8956	7,51209
8957	7,51256
8958	7,51303
8959	7,5135
8960	7,51397
8961	7,51444
8962	7,51491
8963	7,51539
8964	7,51586
8965	7,51633
8966	7,5168
8967	7,51727
8968	7,51774
8969	7,51821
8970	7,51868
8971	7,51915
8972	7,51962
8973	7,52009
8974	7,52056
8975	7,52103
8976	7,5215
8977	7,52197
8978	7,52244
8979	7,52291
8980	7,52338
8981	7,52385
8982	7,52432
8983	7,52479
8984	7,52526
8985	7,52573
8986	7,5262
8987	7,52667
8988	7,52714
8989	7,52761
8990	7,52808
8991	7,52855
8992	7,52902
8993	7,52949
8994	7,52996
8995	7,53043
8996	7,5309
8997	7,53137
8998	7,53184
8999	7,53231
9000	7,53278
9001	7,53325
9002	7,53372
9003	7,53419
9004	7,53466
9005	7,53513
9006	7,5356
9007	7,53607
9008	7,53654
9009	7,53701
9010	7,53748
9011	7,53795
9012	7,53842
9013	7,53889
9014	7,53936
9015	7,53983
9016	7,5403
9017	7,54077
9018	7,54124
9019	7,5417
9020	7,54217
9021	7,54264
9022	7,54311
9023	7,54358
9024	7,54405
9025	7,54452
9026	7,54499
9027	7,54546
9028	7,54593
9029	7,5464
9030	7,54687
9031	7,54734
9032	7,54781
9033	7,54828
9034	7,54875
9035	7,54922
9036	7,54968
9037	7,55015
9038	7,55062
9039	7,55109
9040	7,55156
9041	7,55203
9042	7,5525
9043	7,55297
9044	7,55344
9045	7,55391
9046	7,55438
9047	7,55485
9048	7,55531
9049	7,55578
9050	7,55625
9051	7,55672
9052	7,55719
9053	7,55766
9054	7,55813
9055	7,5586
9056	7,55907
9057	7,55954
9058	7,56
9059	7,56047
9060	7,56094
9061	7,56141
9062	7,56188
9063	7,56235
9064	7,56282
9065	7,56329
9066	7,56376
9067	7,56422
9068	7,56469
9069	7,56516
9070	7,56563
9071	7,5661
9072	7,56657
9073	7,56704
9074	7,56751
9075	7,56797
9076	7,56844
9077	7,56891
9078	7,56938
9079	7,56985
9080	7,57032
9081	7,57079
9082	7,57125
9083	7,57172
9084	7,57219
9085	7,57266
9086	7,57313
9087	7,5736
9088	7,57407
9089	7,57453
9090	7,575
9091	7,57547
9092	7,57594
9093	7,57641
9094	7,57688
9095	7,57735
9096	7,57781
9097	7,57828
9098	7,57875
9099	7,57922
9100	7,57969
9101	7,58016
9102	7,58062
9103	7,58109
9104	7,58156
9105	7,58203
9106	7,5825
9107	7,58297
9108	7,58343
9109	7,5839
9110	7,58437
9111	7,58484
9112	7,58531
9113	7,58577
9114	7,58624
9115	7,58671
9116	7,58718
9117	7,58765
9118	7,58812
9119	7,58858
9120	7,58905
9121	7,58952
9122	7,58999
9123	7,59046
9124	7,59092
9125	7,59139
9126	7,59186
9127	7,59233
9128	7,5928
9129	7,59326
9130	7,59373
9131	7,5942
9132	7,59467
9133	7,59514
9134	7,5956
9135	7,59607
9136	7,59654
9137	7,59701
9138	7,59747
9139	7,59794
9140	7,59841
9141	7,59888
9142	7,59935
9143	7,59981
9144	7,60028
9145	7,60075
9146	7,60122
9147	7,60169
9148	7,60215
9149	7,60262
9150	7,60309
9151	7,60356
9152	7,60402
9153	7,60449
9154	7,60496
9155	7,60543
9156	7,60589
9157	7,60636
9158	7,60683
9159	7,6073
9160	7,60777
9161	7,60823
9162	7,6087
9163	7,60917
9164	7,60964
9165	7,6101
9166	7,61057
9167	7,61104
9168	7,61151
9169	7,61197
9170	7,61244
9171	7,61291
9172	7,61338
9173	7,61384
9174	7,61431
9175	7,61478
9176	7,61525
9177	7,61571
9178	7,61618
9179	7,61665
9180	7,61712
9181	7,61758
9182	7,61805
9183	7,61852
9184	7,61898
9185	7,61945
9186	7,61992
9187	7,62039
9188	7,62085
9189	7,62132
9190	7,62179
9191	7,62226
9192	7,62272
9193	7,62319
9194	7,62366
9195	7,62412
9196	7,62459
9197	7,62506
9198	7,62553
9199	7,62599
9200	7,62646
9201	7,62693
9202	7,6274
9203	7,62786
9204	7,62833
9205	7,6288
9206	7,62926
9207	7,62973
9208	7,6302
9209	7,63067
9210	7,63113
9211	7,6316
9212	7,63207
9213	7,63253
9214	7,633
9215	7,63347
9216	7,63393
9217	7,6344
9218	7,63487
9219	7,63534
9220	7,6358
9221	7,63627
9222	7,63674
9223	7,6372
9224	7,63767
9225	7,63814
9226	7,6386
9227	7,63907
9228	7,63954
9229	7,64001
9230	7,64047
9231	7,64094
9232	7,64141
9233	7,64187
9234	7,64234
9235	7,64281
9236	7,64327
9237	7,64374
9238	7,64421
9239	7,64467
9240	7,64514
9241	7,64561
9242	7,64607
9243	7,64654
9244	7,64701
9245	7,64747
9246	7,64794
9247	7,64841
9248	7,64888
9249	7,64934
9250	7,64981
9251	7,65028
9252	7,65074
9253	7,65121
9254	7,65168
9255	7,65214
9256	7,65261
9257	7,65308
9258	7,65354
9259	7,65401
9260	7,65448
9261	7,65494
9262	7,65541
9263	7,65588
9264	7,65634
9265	7,65681
9266	7,65728
9267	7,65774
9268	7,65821
9269	7,65868
9270	7,65914
9271	7,65961
9272	7,66008
9273	7,66054
9274	7,66101
9275	7,66148
9276	7,66194
9277	7,66241
9278	7,66287
9279	7,66334
9280	7,66381
9281	7,66427
9282	7,66474
9283	7,66521
9284	7,66567
9285	7,66614
9286	7,66661
9287	7,66707
9288	7,66754
9289	7,66801
9290	7,66847
9291	7,66894
9292	7,66941
9293	7,66987
9294	7,67034
9295	7,6708
9296	7,67127
9297	7,67174
9298	7,6722
9299	7,67267
9300	7,67314
9301	7,6736
9302	7,67407
9303	7,67454
9304	7,675
9305	7,67547
9306	7,67594
9307	7,6764
9308	7,67687
9309	7,67733
9310	7,6778
9311	7,67827
9312	7,67873
9313	7,6792
9314	7,67967
9315	7,68013
9316	7,6806
9317	7,68106
9318	7,68153
9319	7,682
9320	7,68246
9321	7,68293
9322	7,6834
9323	7,68386
9324	7,68433
9325	7,68479
9326	7,68526
9327	7,68573
9328	7,68619
9329	7,68666
9330	7,68713
9331	7,68759
9332	7,68806
9333	7,68852
9334	7,68899
9335	7,68946
9336	7,68992
9337	7,69039
9338	7,69086
9339	7,69132
9340	7,69179
9341	7,69225
9342	7,69272
9343	7,69319
9344	7,69365
9345	7,69412
9346	7,69459
9347	7,69505
9348	7,69552
9349	7,69598
9350	7,69645
9351	7,69692
9352	7,69738
9353	7,69785
9354	7,69831
9355	7,69878
9356	7,69925
9357	7,69971
9358	7,70018
9359	7,70064
9360	7,70111
9361	7,70158
9362	7,70204
9363	7,70251
9364	7,70298
9365	7,70344
9366	7,70391
9367	7,70437
9368	7,70484
9369	7,70531
9370	7,70577
9371	7,70624
9372	7,7067
9373	7,70717
9374	7,70764
9375	7,7081
9376	7,70857
9377	7,70903
9378	7,7095
9379	7,70997
9380	7,71043
9381	7,7109
9382	7,71136
9383	7,71183
9384	7,7123
9385	7,71276
9386	7,71323
9387	7,71369
9388	7,71416
9389	7,71463
9390	7,71509
9391	7,71556
9392	7,71602
9393	7,71649
9394	7,71696
9395	7,71742
9396	7,71789
9397	7,71835
9398	7,71882
9399	7,71929
9400	7,71975
9401	7,72022
9402	7,72068
9403	7,72115
9404	7,72162
9405	7,72208
9406	7,72255
9407	7,72301
9408	7,72348
9409	7,72395
9410	7,72441
9411	7,72488
9412	7,72534
9413	7,72581
9414	7,72628
9415	7,72674
9416	7,72721
9417	7,72767
9418	7,72814
9419	7,72861
9420	7,72907
9421	7,72954
9422	7,73
9423	7,73047
9424	7,73093
9425	7,7314
9426	7,73187
9427	7,73233
9428	7,7328
9429	7,73326
9430	7,73373
9431	7,7342
9432	7,73466
9433	7,73513
9434	7,73559
9435	7,73606
9436	7,73653
9437	7,73699
9438	7,73746
9439	7,73792
9440	7,73839
9441	7,73886
9442	7,73932
9443	7,73979
9444	7,74025
9445	7,74072
9446	7,74119
9447	7,74165
9448	7,74212
9449	7,74258
9450	7,74305
9451	7,74351
9452	7,74398
9453	7,74445
9454	7,74491
9455	7,74538
9456	7,74584
9457	7,74631
9458	7,74678
9459	7,74724
9460	7,74771
9461	7,74817
9462	7,74864
9463	7,74911
9464	7,74957
9465	7,75004
9466	7,7505
9467	7,75097
9468	7,75144
9469	7,7519
9470	7,75237
9471	7,75283
9472	7,7533
9473	7,75376
9474	7,75423
9475	7,7547
9476	7,75516
9477	7,75563
9478	7,75609
9479	7,75656
9480	7,75703
9481	7,75749
9482	7,75796
9483	7,75842
9484	7,75889
9485	7,75936
9486	7,75982
9487	7,76029
9488	7,76075
9489	7,76122
9490	7,76169
9491	7,76215
9492	7,76262
9493	7,76308
9494	7,76355
9495	7,76402
9496	7,76448
9497	7,76495
9498	7,76541
9499	7,76588
9500	7,76634
9501	7,76681
9502	7,76728
9503	7,76774
9504	7,76821
9505	7,76867
9506	7,76914
9507	7,76961
9508	7,77007
9509	7,77054
9510	7,771
9511	7,77147
9512	7,77194
9513	7,7724
9514	7,77287
9515	7,77333
9516	7,7738
9517	7,77427
9518	7,77473
9519	7,7752
9520	7,77566
9521	7,77613
9522	7,7766
9523	7,77706
9524	7,77753
9525	7,77799
9526	7,77846
9527	7,77893
9528	7,77939
9529	7,77986
9530	7,78032
9531	7,78079
9532	7,78126
9533	7,78172
9534	7,78219
9535	7,78265
9536	7,78312
9537	7,78359
9538	7,78405
9539	7,78452
9540	7,78498
9541	7,78545
9542	7,78592
9543	7,78638
9544	7,78685
9545	7,78732
9546	7,78778
9547	7,78825
9548	7,78871
9549	7,78918
9550	7,78965
9551	7,79011
9552	7,79058
9553	7,79104
9554	7,79151
9555	7,79198
9556	7,79244
9557	7,79291
9558	7,79337
9559	7,79384
9560	7,79431
9561	7,79477
9562	7,79524
9563	7,79571
9564	7,79617
9565	7,79664
9566	7,7971
9567	7,79757
9568	7,79804
9569	7,7985
9570	7,79897
9571	7,79943
9572	7,7999
9573	7,80037
9574	7,80083
9575	7,8013
9576	7,80177
9577	7,80223
9578	7,8027
9579	7,80316
9580	7,80363
9581	7,8041
9582	7,80456
9583	7,80503
9584	7,8055
9585	7,80596
9586	7,80643
9587	7,80689
9588	7,80736
9589	7,80783
9590	7,80829
9591	7,80876
9592	7,80923
9593	7,80969
9594	7,81016
9595	7,81062
9596	7,81109
9597	7,81156
9598	7,81202
9599	7,81249
9600	7,81296
9601	7,81342
9602	7,81389
9603	7,81436
9604	7,81482
9605	7,81529
9606	7,81575
9607	7,81622
9608	7,81669
9609	7,81715
9610	7,81762
9611	7,81809
9612	7,81855
9613	7,81902
9614	7,81949
9615	7,81995
9616	7,82042
9617	7,82088
9618	7,82135
9619	7,82182
9620	7,82228
9621	7,82275
9622	7,82322
9623	7,82368
9624	7,82415
9625	7,82462
9626	7,82508
9627	7,82555
9628	7,82602
9629	7,82648
9630	7,82695
9631	7,82742
9632	7,82788
9633	7,82835
9634	7,82882
9635	7,82928
9636	7,82975
9637	7,83022
9638	7,83068
9639	7,83115
9640	7,83162
9641	7,83208
9642	7,83255
9643	7,83302
9644	7,83348
9645	7,83395
9646	7,83441
9647	7,83488
9648	7,83535
9649	7,83582
9650	7,83628
9651	7,83675
9652	7,83722
9653	7,83768
9654	7,83815
9655	7,83862
9656	7,83908
9657	7,83955
9658	7,84002
9659	7,84048
9660	7,84095
9661	7,84142
9662	7,84188
9663	7,84235
9664	7,84282
9665	7,84328
9666	7,84375
9667	7,84422
9668	7,84468
9669	7,84515
9670	7,84562
9671	7,84608
9672	7,84655
9673	7,84702
9674	7,84749
9675	7,84795
9676	7,84842
9677	7,84889
9678	7,84935
9679	7,84982
9680	7,85029
9681	7,85075
9682	7,85122
9683	7,85169
9684	7,85215
9685	7,85262
9686	7,85309
9687	7,85356
9688	7,85402
9689	7,85449
9690	7,85496
9691	7,85542
9692	7,85589
9693	7,85636
9694	7,85683
9695	7,85729
9696	7,85776
9697	7,85823
9698	7,85869
9699	7,85916
9700	7,85963
9701	7,8601
9702	7,86056
9703	7,86103
9704	7,8615
9705	7,86196
9706	7,86243
9707	7,8629
9708	7,86337
9709	7,86383
9710	7,8643
9711	7,86477
9712	7,86524
9713	7,8657
9714	7,86617
9715	7,86664
9716	7,8671
9717	7,86757
9718	7,86804
9719	7,86851
9720	7,86897
9721	7,86944
9722	7,86991
9723	7,87038
9724	7,87084
9725	7,87131
9726	7,87178
9727	7,87225
9728	7,87271
9729	7,87318
9730	7,87365
9731	7,87412
9732	7,87458
9733	7,87505
9734	7,87552
9735	7,87599
9736	7,87645
9737	7,87692
9738	7,87739
9739	7,87786
9740	7,87832
9741	7,87879
9742	7,87926
9743	7,87973
9744	7,8802
9745	7,88066
9746	7,88113
9747	7,8816
9748	7,88207
9749	7,88253
9750	7,883
9751	7,88347
9752	7,88394
9753	7,8844
9754	7,88487
9755	7,88534
9756	7,88581
9757	7,88628
9758	7,88674
9759	7,88721
9760	7,88768
9761	7,88815
9762	7,88862
9763	7,88908
9764	7,88955
9765	7,89002
9766	7,89049
9767	7,89096
9768	7,89142
9769	7,89189
9770	7,89236
9771	7,89283
9772	7,8933
9773	7,89376
9774	7,89423
9775	7,8947
9776	7,89517
9777	7,89564
9778	7,8961
9779	7,89657
9780	7,89704
9781	7,89751
9782	7,89798
9783	7,89844
9784	7,89891
9785	7,89938
9786	7,89985
9787	7,90032
9788	7,90079
9789	7,90125
9790	7,90172
9791	7,90219
9792	7,90266
9793	7,90313
9794	7,9036
9795	7,90406
9796	7,90453
9797	7,905
9798	7,90547
9799	7,90594
9800	7,90641
9801	7,90688
9802	7,90734
9803	7,90781
9804	7,90828
9805	7,90875
9806	7,90922
9807	7,90969
9808	7,91016
9809	7,91062
9810	7,91109
9811	7,91156
9812	7,91203
9813	7,9125
9814	7,91297
9815	7,91344
9816	7,9139
9817	7,91437
9818	7,91484
9819	7,91531
9820	7,91578
9821	7,91625
9822	7,91672
9823	7,91719
9824	7,91765
9825	7,91812
9826	7,91859
9827	7,91906
9828	7,91953
9829	7,92
9830	7,92047
9831	7,92094
9832	7,92141
9833	7,92187
9834	7,92234
9835	7,92281
9836	7,92328
9837	7,92375
9838	7,92422
9839	7,92469
9840	7,92516
9841	7,92563
9842	7,9261
9843	7,92657
9844	7,92703
9845	7,9275
9846	7,92797
9847	7,92844
9848	7,92891
9849	7,92938
9850	7,92985
9851	7,93032
9852	7,93079
9853	7,93126
9854	7,93173
9855	7,9322
9856	7,93267
9857	7,93314
9858	7,93361
9859	7,93407
9860	7,93454
9861	7,93501
9862	7,93548
9863	7,93595
9864	7,93642
9865	7,93689
9866	7,93736
9867	7,93783
9868	7,9383
9869	7,93877
9870	7,93924
9871	7,93971
9872	7,94018
9873	7,94065
9874	7,94112
9875	7,94159
9876	7,94206
9877	7,94253
9878	7,943
9879	7,94347
9880	7,94394
9881	7,94441
9882	7,94488
9883	7,94535
9884	7,94582
9885	7,94629
9886	7,94676
9887	7,94723
9888	7,9477
9889	7,94817
9890	7,94864
9891	7,94911
9892	7,94958
9893	7,95005
9894	7,95052
9895	7,95099
9896	7,95146
9897	7,95193
9898	7,9524
9899	7,95287
9900	7,95334
9901	7,95381
9902	7,95428
9903	7,95475
9904	7,95522
9905	7,95569
9906	7,95616
9907	7,95663
9908	7,9571
9909	7,95757
9910	7,95804
9911	7,95851
9912	7,95898
9913	7,95945
9914	7,95992
9915	7,96039
9916	7,96086
9917	7,96134
9918	7,96181
9919	7,96228
9920	7,96275
9921	7,96322
9922	7,96369
9923	7,96416
9924	7,96463
9925	7,9651
9926	7,96557
9927	7,96604
9928	7,96651
9929	7,96698
9930	7,96746
9931	7,96793
9932	7,9684
9933	7,96887
9934	7,96934
9935	7,96981
9936	7,97028
9937	7,97075
9938	7,97122
9939	7,97169
9940	7,97216
9941	7,97264
9942	7,97311
9943	7,97358
9944	7,97405
9945	7,97452
9946	7,97499
9947	7,97546
9948	7,97593
9949	7,97641
9950	7,97688
9951	7,97735
9952	7,97782
9953	7,97829
9954	7,97876
9955	7,97923
9956	7,97971
9957	7,98018
9958	7,98065
9959	7,98112
9960	7,98159
9961	7,98206
9962	7,98253
9963	7,98301
9964	7,98348
9965	7,98395
9966	7,98442
9967	7,98489
9968	7,98536
9969	7,98584
9970	7,98631
9971	7,98678
9972	7,98725
9973	7,98772
9974	7,9882
9975	7,98867
9976	7,98914
9977	7,98961
9978	7,99008
9979	7,99056
9980	7,99103
9981	7,9915
9982	7,99197
9983	7,99244
9984	7,99292
9985	7,99339
9986	7,99386
9987	7,99433
9988	7,9948
9989	7,99528
9990	7,99575
9991	7,99622
9992	7,99669
9993	7,99717
9994	7,99764
9995	7,99811
9996	7,99858
9997	7,99906
9998	7,99953
9999	1,5
